,dir,time,mass,a,e,i,O,o,M,diskmass,alpha,simID,radius
5319,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run14,9999999.99977,9.068941e-06,0.96588,0.249253,6.3001,33.13527,321.80606,209.18672,-999999,-999999,77,1.54198527103
5327,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run14,9999999.99977,4.20295e-07,2.53092,0.423684,7.786,345.95889,324.06539,62.88828,-999999,-999999,77,0.367379291131
5338,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run15,9999999.99977,2.139436e-05,0.04746,0.098661,12.0733,84.01652,304.90732,39.8645,-999999,-999999,78,2.34295527505
5353,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run15,9999999.99977,1.769139e-05,0.13278,0.071212,1.30237,128.94911,235.7839,46.78864,-999999,-999999,78,1.85407139703
5357,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run15,9999999.99977,1.595952e-05,0.23422,0.030382,7.08234,272.60384,0.20494,316.85764,-999999,-999999,78,1.97108687178
5369,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run15,9999999.99977,2.252281e-05,0.39204,0.050374,4.3435,39.96133,321.9104,59.91539,-999999,-999999,78,2.76855344026
5370,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run15,9999999.99977,9.777888e-06,0.69939,0.106163,6.76563,231.19415,142.7532,88.64536,-999999,-999999,78,1.98042663785
5363,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run15,9999999.99977,2.078583e-06,1.69328,0.277374,6.11256,223.94353,196.35336,35.62903,-999999,-999999,78,0.73611636879
5394,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run16,9999999.99977,1.845032e-05,0.04888,0.289531,2.45457,36.60714,212.7514,282.84584,-999999,-999999,79,1.90864290763
5403,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run16,9999999.99977,2.755878e-05,0.13636,0.121158,1.6584,336.67679,124.92496,220.39043,-999999,-999999,79,2.41504384839
5412,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run16,9999999.99977,3.208899e-05,0.34919,0.071288,1.02405,242.44948,262.14409,247.96797,-999999,-999999,79,2.64109008648
5413,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run16,9999999.99977,8.812248e-06,0.85736,0.055064,2.26773,108.62834,127.05348,75.46063,-999999,-999999,79,1.54412008861
5430,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run16,9999999.99977,1.657192e-07,1.62343,0.161711,15.79819,105.11614,24.67921,37.92561,-999999,-999999,79,0.245122755694
5436,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run17,9999999.99977,1.082521e-05,0.04022,0.109905,19.5662,34.69166,356.80745,275.46452,-999999,-999999,80,1.6085009906
5454,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run17,9999999.99977,3.305462e-05,0.10234,0.000464,8.20253,300.45783,339.93415,187.6758,-999999,-999999,80,2.93567807482
5465,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run17,9999999.99977,3.165222e-05,0.32533,0.112402,4.73846,97.00001,51.5455,50.50556,-999999,-999999,80,3.15580029335
5469,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run17,9999999.99977,8.31542e-06,0.97412,0.081548,5.46196,225.49147,39.61887,213.17775,-999999,-999999,80,1.85465271451
5470,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run17,9999999.99977,2.812275e-06,1.51486,0.533722,12.74758,238.81745,265.08368,227.6672,-999999,-999999,80,0.839516554221
5482,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run17,9999999.99977,1.680081e-07,4.35329,0.666213,43.82684,127.82371,96.63803,272.72201,-999999,-999999,80,0.246589057648
5497,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run18,9999999.99977,1.746208e-05,0.04554,0.223491,9.39417,15.73862,29.41029,264.61565,-999999,-999999,81,1.90479223102
5506,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run18,9999999.99977,2.168454e-05,0.11435,0.109783,3.47616,321.20605,70.72858,354.0028,-999999,-999999,81,2.26045976732
5510,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run18,9999999.99977,3.513918e-05,0.26844,0.078634,1.66844,290.27193,346.31288,6.17918,-999999,-999999,81,3.61659525406
5520,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run18,9999999.99977,1.339838e-05,0.84468,0.0564,2.49808,162.29735,132.04876,153.46686,-999999,-999999,81,1.66626039914
5525,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run18,9999999.99977,1.000632e-06,1.2827,0.048233,25.43182,117.38819,82.58622,130.61704,-999999,-999999,81,0.535680759161
5535,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run18,9999999.99977,3.702483e-07,4.24911,0.756389,41.89141,171.41745,157.47271,331.99635,-999999,-999999,81,0.347676263207
5541,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run19,9999999.99977,1.400521e-05,0.04261,0.143037,19.23701,141.48127,248.30556,143.07648,-999999,-999999,82,1.80160478863
5551,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run19,9999999.99977,1.749801e-05,0.10044,0.111421,6.01931,101.40697,303.99643,292.1019,-999999,-999999,82,2.34455519811
5563,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run19,9999999.99977,3.529108e-05,0.20432,0.090708,6.01113,344.57742,287.29892,23.37671,-999999,-999999,82,2.8693562834
5571,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run19,9999999.99977,1.915882e-05,0.69551,0.080376,3.09374,296.28562,100.62156,356.49286,-999999,-999999,82,1.5174020725
5572,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run19,9999999.99977,3.097161e-06,1.3442,0.152224,14.97107,195.98556,341.23707,87.88101,-999999,-999999,82,0.875486114569
5582,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run19,9999999.99977,3.597785e-07,26.92981,0.978039,54.28608,125.18889,47.28289,116.3074,-999999,-999999,82,0.343367018627
5600,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run20,9999999.99977,1.63293e-05,0.04618,0.138174,7.80605,48.34438,92.68649,292.32275,-999999,-999999,83,1.8513971774
5604,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run20,9999999.99977,2.36847e-05,0.12238,0.26616,4.94824,276.80072,123.62956,31.70593,-999999,-999999,83,2.5203303683
5612,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run20,9999999.99977,3.518579e-05,0.26762,0.061889,10.93771,282.22577,50.33912,104.14588,-999999,-999999,83,3.02830351507
5616,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run20,9999999.99977,8.849924e-06,0.89841,0.07236,5.06782,215.87915,172.51073,251.11688,-999999,-999999,83,1.59543615878
5619,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run20,9999999.99977,2.286541e-06,3.42478,0.534352,33.42457,94.48739,306.21685,274.43036,-999999,-999999,83,0.767275848583
5624,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run20,9999999.99977,1.874037e-06,5.42067,0.596731,41.35714,104.85236,196.29183,222.18439,-999999,-999999,83,0.703697404298
5649,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run21,9999999.99977,1.875899e-05,0.04778,0.041865,9.65388,19.94814,40.15914,354.22608,-999999,-999999,84,2.60589633563
5657,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run21,9999999.99977,4.374986e-05,0.16666,0.135867,3.81568,26.26404,297.79204,32.40841,-999999,-999999,84,4.33465145038
5671,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run21,9999999.99977,2.100583e-05,0.53279,0.113673,5.97948,220.52289,42.84499,150.06972,-999999,-999999,84,1.88252095006
5673,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run21,9999999.99977,4.296955e-06,1.49377,0.15956,7.29592,133.23777,145.59616,221.38021,-999999,-999999,84,1.00942499726
5686,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run21,9999999.99977,5.558287e-07,2.57209,0.354518,5.96918,152.94483,266.09814,263.50403,-999999,-999999,84,0.414850403769
5684,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run21,9999999.99977,1.852514e-07,21.23821,0.972213,18.42295,30.89803,67.03474,357.18922,-999999,-999999,84,0.257289570992
5696,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run22,9999999.99977,1.727988e-05,0.04723,0.144141,7.18852,240.7534,214.21624,151.38592,-999999,-999999,85,2.93832022267
5705,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run22,9999999.99977,2.843106e-05,0.12772,0.057382,7.00861,347.78999,308.22923,267.03323,-999999,-999999,85,3.56433745594
5725,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run22,9999999.99977,1.845999e-05,0.27534,0.172014,1.08755,41.90339,178.82747,89.64949,-999999,-999999,85,1.94848582566
5716,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run22,9999999.99977,1.85073e-05,0.54187,0.145742,1.73956,168.22438,317.80797,196.73744,-999999,-999999,85,1.32142180365
5721,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run22,9999999.99977,2.554843e-06,1.49902,0.100917,15.05849,149.62331,133.58078,153.54935,-999999,-999999,85,0.805196031147
5738,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run22,9999999.99977,4.519479e-07,1.84345,0.606876,28.41488,248.45522,31.84705,220.49107,-999999,-999999,85,0.379162319629
5733,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run22,9999999.99977,4.054562e-07,3.30511,0.821908,32.23096,60.79945,220.19758,261.05503,-999999,-999999,85,0.36168258214
5750,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run23,9999999.99977,1.387254e-05,0.0436,0.179158,17.50988,79.1941,207.27827,131.61115,-999999,-999999,86,1.33634188047
5753,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run23,9999999.99977,2.835721e-05,0.10661,0.049562,4.58849,256.40882,200.14939,285.28096,-999999,-999999,86,2.09038650016
5768,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run23,9999999.99977,2.348141e-05,0.268,0.215694,2.3509,138.61207,31.39194,190.03526,-999999,-999999,86,2.77700950324
5775,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run23,9999999.99977,1.845271e-05,0.61183,0.199037,5.81896,336.29043,108.47852,39.64737,-999999,-999999,86,2.5830303294
5777,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run23,9999999.99977,2.247289e-06,1.65055,0.340207,22.16699,181.01581,86.04961,124.62566,-999999,-999999,86,0.761521087134
5784,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run23,9999999.99977,3.404554e-07,5.15282,0.78169,40.34659,242.57085,280.40418,123.58525,-999999,-999999,86,0.33522366765
5785,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run23,9999999.99977,4.241256e-07,9.57056,0.821106,8.5427,43.31703,102.85363,37.47216,-999999,-999999,86,0.368831351445
5800,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run24,9999999.99977,1.126463e-05,0.04062,0.157259,2.4044,301.83541,273.72105,28.64235,-999999,-999999,87,1.76460941494
5810,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run24,9999999.99977,2.379062e-05,0.1008,0.099577,4.36434,243.11062,3.01896,188.41954,-999999,-999999,87,2.48219510761
5817,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run24,9999999.99977,2.406741e-05,0.21291,0.138033,7.21317,49.97063,124.35806,12.24949,-999999,-999999,87,3.18018737718
5822,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run24,9999999.99977,1.360285e-05,0.40919,0.113283,2.86449,271.48289,124.86778,318.28226,-999999,-999999,87,2.23877046547
5823,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run24,9999999.99977,1.172178e-05,0.63726,0.096796,3.45818,175.2834,59.6051,163.26163,-999999,-999999,87,1.94417422458
5825,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run24,9999999.99977,2.793116e-06,1.17428,0.27393,8.47711,192.44261,326.06935,75.03938,-999999,-999999,87,0.837025089131
5840,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run24,9999999.99977,2.689159e-07,2.24781,0.422772,41.48441,304.77992,263.91087,155.91831,-999999,-999999,87,0.302547740818
5836,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run24,9999999.99977,1.93519e-07,2.56581,0.53937,22.55821,303.34207,157.31754,72.00871,-999999,-999999,87,0.26222046278
5846,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run25,9999999.99977,8.145386e-06,0.03789,0.173342,12.56666,163.40256,183.07564,46.30481,-999999,-999999,88,1.34963357491
5857,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run25,9999999.99977,2.791819e-05,0.085,0.105321,2.58636,160.44963,121.23121,304.00284,-999999,-999999,88,2.89097620183
5867,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run25,9999999.99977,3.258104e-05,0.24174,0.062764,4.89259,181.67703,120.88906,15.70905,-999999,-999999,88,2.54892796877
5873,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run25,9999999.99977,1.507288e-05,0.62583,0.281041,17.01657,33.80839,209.65706,265.2174,-999999,-999999,88,1.87653521972
5872,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run25,9999999.99977,2.930733e-06,1.84206,0.311665,14.75349,299.52517,10.37531,234.15858,-999999,-999999,88,0.854712199346
5871,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run25,9999999.99977,2.936798e-06,1.98138,0.369857,26.52602,222.66447,248.38929,26.52001,-999999,-999999,88,0.855480785971
5900,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run26,9999999.99977,2.037236e-05,0.04997,0.177055,5.40295,150.61105,130.83334,17.86727,-999999,-999999,89,1.91047921842
5917,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run26,9999999.99977,1.35552e-05,0.11754,0.143663,3.20949,230.40502,126.7229,91.78657,-999999,-999999,89,1.84354371983
5929,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run26,9999999.99977,1.994178e-05,0.21323,0.113897,2.10647,273.64014,7.10776,320.43469,-999999,-999999,89,2.47841615612
5918,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run26,9999999.99977,3.032091e-05,0.44413,0.090618,1.00657,314.98017,181.52465,91.10907,-999999,-999999,89,3.00592028408
5920,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run26,9999999.99977,4.083296e-06,0.90855,0.101185,10.06848,106.83151,312.59666,284.39369,-999999,-999999,89,0.987287516335
5943,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run26,9999999.99977,2.748763e-07,1.26329,0.114735,31.96389,123.37516,262.04235,123.88536,-999999,-999999,89,0.305445266442
5941,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run26,9999999.99977,2.093112e-07,2.0311,0.402898,1.06619,148.73171,4.19317,266.24118,-999999,-999999,89,0.271318324074
5939,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run26,9999999.99977,2.691493e-07,3.58945,0.819291,36.0737,195.34837,236.31013,135.20225,-999999,-999999,89,0.302661882418
5949,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run27,9999999.99977,2.357902e-05,0.05132,0.101021,3.43991,184.49766,299.96909,23.84694,-999999,-999999,90,2.09791486407
5973,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run27,9999999.99977,2.317385e-05,0.15066,0.085437,4.30905,335.37696,280.28095,11.33034,-999999,-999999,90,2.00663988245
5983,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run27,9999999.99977,2.968997e-05,0.34507,0.079464,1.56293,272.16034,217.599,197.59414,-999999,-999999,90,3.46444217524
5980,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run27,9999999.99977,3.527265e-06,0.61609,0.141763,5.86993,142.0921,67.56016,352.01883,-999999,-999999,90,0.926410159308
5979,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run27,9999999.99977,7.67866e-06,0.95239,0.086315,5.97454,113.95873,172.90138,228.56004,-999999,-999999,90,1.31363407347
5992,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run27,9999999.99977,2.444709e-07,4.91668,0.84892,29.99756,23.10498,80.97241,252.95526,-999999,-999999,90,0.290267600077
6005,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run28,9999999.99977,2.984123e-05,0.05815,0.109859,9.2072,155.32313,8.18542,346.73019,-999999,-999999,91,2.62122688378
6023,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run28,9999999.99977,3.353468e-05,0.18597,0.086728,1.6381,171.52429,358.1321,6.85167,-999999,-999999,91,3.15613691893
6029,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run28,9999999.99977,1.83392e-05,0.57041,0.123602,6.63212,358.73641,35.44333,244.59626,-999999,-999999,91,2.27703871356
6018,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run28,9999999.99977,2.476555e-06,1.12285,0.332775,30.85992,284.97882,90.41988,75.99461,-999999,-999999,91,0.794373960521
6032,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run28,9999999.99977,4.721974e-06,1.35965,0.212533,5.15046,91.99844,120.02211,50.92735,-999999,-999999,91,1.05168084105
6040,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run28,9999999.99977,3.234583e-07,5.28953,0.859248,39.6968,219.3491,282.98581,10.72719,-999999,-999999,91,0.327841758216
6041,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run28,9999999.99977,3.990864e-07,6.68693,0.551794,19.32089,195.75977,79.87582,283.14957,-999999,-999999,91,0.359201041257
6038,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run28,9999999.99977,3.648711e-07,18.11667,0.915741,101.97646,88.04769,63.60233,246.92723,-999999,-999999,91,0.345471800451
6052,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run29,9999999.99977,2.182251e-05,0.04606,0.241536,12.7392,72.76691,31.14348,282.2544,-999999,-999999,92,1.5282514796
6066,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run29,9999999.99977,2.768409e-05,0.14529,0.232236,11.74191,141.93996,258.01483,318.1697,-999999,-999999,92,2.8308058275
6070,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run29,9999999.99977,2.046934e-05,0.30012,0.0771,3.43293,282.53096,274.01541,120.91247,-999999,-999999,92,1.4839017132
6076,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run29,9999999.99977,1.199678e-05,0.66365,0.227768,5.29853,348.2067,107.93232,105.35074,-999999,-999999,92,1.64318727226
6078,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run29,9999999.99977,6.558276e-06,1.30789,0.123142,7.6638,301.23522,7.76593,355.29365,-999999,-999999,92,1.21261806363
6090,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run29,9999999.99977,4.736694e-07,3.40725,0.741843,44.41706,208.68502,26.43342,307.20443,-999999,-999999,92,0.386980485982
6084,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run29,9999999.99977,5.532106e-07,10.83112,0.907378,32.96253,281.84361,144.10653,23.7698,-999999,-999999,92,0.413999680917
6096,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run30,9999999.99977,1.403992e-05,0.042,0.467945,8.10647,7.38724,335.89955,118.49691,-999999,-999999,93,1.53810853646
6108,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run30,9999999.99977,2.362031e-05,0.0968,0.090275,4.78006,201.57312,269.0667,230.64607,-999999,-999999,93,2.77976869501
6121,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run30,9999999.99977,4.022363e-05,0.31945,0.011388,3.51556,255.18993,65.74401,124.31146,-999999,-999999,93,4.179356753
6126,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run30,9999999.99977,1.014341e-05,0.79535,0.074795,8.81024,78.50703,1.52695,11.56089,-999999,-999999,93,1.27825410905
6129,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run30,9999999.99977,1.119535e-06,1.29803,0.180999,11.44634,341.8437,7.59929,3.40228,-999999,-999999,93,0.562480507851
6137,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run30,9999999.99977,1.812921e-07,2.0554,0.593217,34.7778,246.58982,288.32065,177.46474,-999999,-999999,93,0.254884122741
6139,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run30,9999999.99977,1.856378e-07,2.12396,0.582659,39.78951,42.17498,312.59076,266.65894,-999999,-999999,93,0.257522763271
6140,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run30,9999999.99977,4.354907e-07,3.1142,0.616025,11.07904,96.61764,307.2927,328.95256,-999999,-999999,93,0.373096389551
6149,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run31,9999999.99977,3.252591e-05,0.05885,0.257105,9.14366,38.0948,231.16328,234.27436,-999999,-999999,94,2.70595121125
6161,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run31,9999999.99977,2.724314e-05,0.22495,0.20089,3.11952,291.47313,167.8274,1.34139,-999999,-999999,94,2.86029956239
6173,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run31,9999999.99977,2.117414e-05,0.49734,0.143757,3.89128,118.42192,114.41389,266.21892,-999999,-999999,94,2.49348344771
6169,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run31,9999999.99977,3.857077e-06,1.24418,0.089935,20.41791,188.55492,128.22624,30.17627,-999999,-999999,94,0.963122803241
6183,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run31,9999999.99977,4.402437e-07,1.63247,0.80033,109.46237,246.79525,245.29848,180.13357,-999999,-999999,94,0.374861403404
6174,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run31,9999999.99977,2.672612e-06,1.75812,0.144751,16.63246,322.79079,99.30841,211.27807,-999999,-999999,94,0.821128373338
6186,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run31,9999999.99977,4.028135e-07,6.28567,0.948966,24.48318,169.04986,190.3285,186.64787,-999999,-999999,94,0.360655735377
6199,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run32,9999999.99977,1.809559e-05,0.04648,0.069447,18.18486,340.08055,212.72145,283.93639,-999999,-999999,95,1.76064950447
6206,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run32,9999999.99977,1.214573e-05,0.10778,0.234533,4.93823,24.74379,275.24618,50.5402,-999999,-999999,95,1.22629409452
6213,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run32,9999999.99977,2.847528e-05,0.20986,0.05688,16.1176,1.98239,22.43496,358.14199,-999999,-999999,95,2.5921401846
6219,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run32,9999999.99977,1.925483e-05,0.33674,0.132519,6.87684,23.84031,147.34512,16.78064,-999999,-999999,95,2.10408542377
6221,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run32,9999999.99977,5.896084e-06,1.86548,0.168986,8.91559,156.45472,72.41252,302.61804,-999999,-999999,95,1.15828232121
6232,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run32,9999999.99977,1.513962e-07,2.99504,0.406656,134.07192,157.50336,2.28132,46.42601,-999999,-999999,95,0.235675804588
6235,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run32,9999999.99977,3.32124e-07,5.21292,0.676305,144.26698,4.04716,341.00186,326.03947,-999999,-999999,95,0.331631997472
6223,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/30/Run32,9999999.99977,4.236231e-06,6.71122,0.763203,47.41637,190.24128,138.70139,160.56988,-999999,-999999,95,1.0031978424
6255,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/40/Run01,9999999.99977,3.592441e-05,0.11464,0.441327,6.79439,279.33797,176.20457,127.04787,-999999,-999999,96,3.17416695459
6269,/Users/johncmoriarty/AeroFS/NBody/ParameterizedInsideOut/1.5/40/40/Run01,9999999.99977,3.428289e-05,0.32655,0.230685,6.27526,98.98417,270.37854,193.09797,-999999,-999999,96,3.33470454759
