,dir,time,mass,a,e,i,O,o,M,diskmass,alpha,simID,radius
11859,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run15,10000000.0,1.064714e-05,0.05638,0.03006,1.27909,143.8507,287.98001,109.43522,-999999,-999999,334,1.22886290889
11861,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run15,10000000.0,5.566034e-06,0.07676,0.062332,1.39956,191.95831,249.57775,313.5885,-999999,-999999,334,1.12963234796
11864,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run15,10000000.0,7.05151e-06,0.09823,0.037024,2.55579,110.5799,210.38006,14.76463,-999999,-999999,334,1.30364205054
11863,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run15,10000000.0,7.756814e-06,0.13692,0.037235,0.2764,112.23077,276.62346,211.20951,-999999,-999999,334,1.27292064441
11867,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run15,10000000.0,4.777873e-06,0.19396,0.046292,2.15232,352.27275,52.42645,97.37843,-999999,-999999,334,1.05707582461
11870,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run15,10000000.0,6.915143e-06,0.28704,0.042862,2.05582,245.77241,359.21196,351.02925,-999999,-999999,334,1.29571132502
11874,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run15,10000000.0,3.506039e-06,0.45544,0.034261,2.42735,8.66265,280.43417,41.72266,-999999,-999999,334,0.923982175285
11875,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run15,10000000.0,3.101317e-06,0.61011,0.028607,2.23684,41.08069,195.04012,215.33984,-999999,-999999,334,0.87599670018
11879,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run15,10000000.0,1.704379e-06,0.85038,0.01511,1.17377,224.13075,203.26137,194.42492,-999999,-999999,334,0.675254821776
11882,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run15,10000000.0,3.615106e-07,1.17208,0.10832,6.70045,257.21566,233.6704,122.24175,-999999,-999999,334,0.34408477769
11883,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run16,10000000.0,6.423761e-06,0.05156,0.065396,1.60883,8.85924,22.66687,165.20455,-999999,-999999,335,1.24595274382
11884,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run16,10000000.0,9.792011e-06,0.06979,0.026472,2.6912,154.53712,51.12805,229.02291,-999999,-999999,335,1.25075643993
11886,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run16,10000000.0,4.325117e-06,0.08902,0.008108,3.50045,183.14225,12.87921,356.61342,-999999,-999999,335,1.01229608526
11888,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run16,10000000.0,1.131203e-05,0.13182,0.013765,0.74226,204.81419,15.26163,214.55062,-999999,-999999,335,1.28324375028
11893,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run16,10000000.0,7.876121e-06,0.22905,0.029468,1.0365,300.04925,37.07674,251.39753,-999999,-999999,335,1.21352891679
11895,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run16,10000000.0,3.375628e-06,0.34379,0.050758,3.49759,20.90614,256.73944,324.12006,-999999,-999999,335,0.908879130689
11897,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run16,10000000.0,2.80583e-06,0.44309,0.005709,2.28974,314.16016,333.13323,150.53723,-999999,-999999,335,0.838679510608
11900,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run16,10000000.0,4.29268e-06,0.6263,0.043326,1.19543,18.30237,354.21745,246.05916,-999999,-999999,335,1.00898823642
11905,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run16,10000000.0,5.974619e-07,0.88167,0.049981,1.3233,185.94885,14.82439,203.72875,-999999,-999999,335,0.428085305645
11904,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run16,10000000.0,9.907251e-07,1.03286,0.011175,1.49258,180.41261,4.75021,111.01106,-999999,-999999,335,0.533368367656
11907,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run17,10000000.0,5.531066e-06,0.04894,0.113673,3.07933,25.5947,267.95255,39.37703,-999999,-999999,336,1.12654129003
11908,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run17,10000000.0,1.094857e-05,0.0703,0.120344,0.75917,183.42953,290.2465,122.18501,-999999,-999999,336,1.57729049036
11910,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run17,10000000.0,7.542376e-06,0.09865,0.056867,5.85892,183.42183,3.46281,94.66361,-999999,-999999,336,2.07070298881
11913,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run17,10000000.0,8.795657e-06,0.14707,0.034904,0.85539,309.55617,186.22973,150.19114,-999999,-999999,336,1.34274593539
11914,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run17,10000000.0,8.810493e-06,0.24571,0.06423,2.07743,257.08072,327.42784,300.29546,-999999,-999999,336,1.5137202066
11920,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run17,10000000.0,5.458155e-06,0.4431,0.036037,2.75352,33.11826,85.26746,189.62245,-999999,-999999,336,1.12006047576
11922,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run17,10000000.0,1.943899e-06,0.65654,0.046052,2.19812,136.75463,79.09746,158.85934,-999999,-999999,336,0.714985198722
11930,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run17,10000000.0,4.555587e-07,0.78827,0.271738,1.48165,253.9887,269.97406,185.85186,-999999,-999999,336,0.380476438886
11924,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run17,10000000.0,1.967432e-06,0.979,0.049859,1.31032,26.94496,281.62081,87.55723,-999999,-999999,336,0.718735738414
11929,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run17,10000000.0,2.489547e-07,1.24785,0.190145,4.66012,11.55607,185.18395,218.76973,-999999,-999999,336,0.292570389706
11931,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run18,10000000.0,7.474448e-06,0.0513,0.080152,1.39205,133.833,245.10234,37.20639,-999999,-999999,337,1.5738729149
11933,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run18,10000000.0,9.494657e-06,0.07206,0.041426,1.68669,332.52028,135.64178,142.94801,-999999,-999999,337,1.4872297929
11936,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run18,10000000.0,1.116339e-05,0.11177,0.020636,0.68008,273.30547,163.34138,22.51499,-999999,-999999,337,1.42628555044
11937,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run18,10000000.0,4.915119e-06,0.16454,0.008589,0.69299,176.63087,98.95587,212.48525,-999999,-999999,337,1.07017233831
11940,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run18,10000000.0,5.420372e-06,0.22731,0.023555,1.11725,230.14474,312.10836,133.95323,-999999,-999999,337,1.1166828147
11942,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run18,10000000.0,4.435712e-06,0.31164,0.02106,0.22784,148.53304,171.02166,235.00976,-999999,-999999,337,1.02347009534
11944,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run18,10000000.0,3.898508e-06,0.45556,0.056152,2.595,82.74286,177.05233,356.38848,-999999,-999999,337,0.967607240194
11947,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run18,10000000.0,3.49918e-06,0.68011,0.026293,0.84259,87.31301,75.90377,237.35894,-999999,-999999,337,0.923195817649
11952,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run18,10000000.0,3.659968e-07,0.88641,0.089643,1.59013,261.4686,196.7179,121.0128,-999999,-999999,337,0.345934809787
11951,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run18,10000000.0,9.063736e-07,0.89856,0.055049,3.56559,294.22113,260.38766,316.52061,-999999,-999999,337,0.513126781409
11953,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run18,10000000.0,4.096582e-07,1.23049,0.157714,6.6078,276.75346,225.95552,58.26026,-999999,-999999,337,0.363307550324
11955,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run19,10000000.0,1.060237e-05,0.05494,0.057744,1.39491,72.57317,242.50849,304.22834,-999999,-999999,338,2.03343276129
11956,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run19,10000000.0,4.158067e-06,0.0753,0.072236,0.84871,20.16783,184.58053,33.48641,-999999,-999999,338,0.995107505868
11958,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run19,10000000.0,1.147646e-05,0.10154,0.041302,1.00392,283.27081,260.99624,41.29748,-999999,-999999,338,1.73569674895
11960,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run19,10000000.0,7.038208e-06,0.15985,0.024961,0.39959,334.38146,78.3329,237.48109,-999999,-999999,338,1.37957646397
11962,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run19,10000000.0,6.06083e-06,0.2353,0.032442,1.73279,35.81964,318.41559,131.11757,-999999,-999999,338,1.17224421334
11964,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run19,10000000.0,2.171179e-06,0.31568,0.063611,2.41746,150.68807,149.93224,108.08306,-999999,-999999,338,0.750198433269
11967,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run19,10000000.0,4.16667e-06,0.39813,0.063902,1.61201,169.55002,66.61639,340.83673,-999999,-999999,338,0.996002142892
11969,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run19,10000000.0,1.874544e-06,0.53006,0.054154,2.05269,288.43516,150.22006,143.71956,-999999,-999999,338,0.703780170821
11973,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run19,10000000.0,2.89774e-06,0.72429,0.031501,2.85664,177.039,166.41656,272.51419,-999999,-999999,338,0.850515331639
11975,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run19,10000000.0,7.001508e-07,0.87718,0.049659,5.69475,309.75833,153.05399,81.02274,-999999,-999999,338,0.458647197294
11976,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run19,10000000.0,4.787376e-07,1.14088,0.087512,8.0321,17.03637,294.98397,355.91201,-999999,-999999,338,0.38877535064
11977,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run20,10000000.0,6.686223e-06,0.05231,0.06263,2.85401,193.39713,73.59881,37.97324,-999999,-999999,339,1.52595284613
11978,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run20,10000000.0,1.063104e-05,0.07141,0.044712,1.24562,222.28749,96.65986,119.5752,-999999,-999999,339,2.36649036435
11981,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run20,10000000.0,6.844642e-06,0.10298,0.027344,1.27856,96.8451,106.83386,248.43715,-999999,-999999,339,1.70173530719
11982,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run20,10000000.0,4.970306e-06,0.13132,0.098802,3.81497,357.64998,186.79463,91.55074,-999999,-999999,339,1.07538016364
11984,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run20,10000000.0,7.818037e-06,0.18842,0.046318,1.36831,186.93959,294.29912,15.15353,-999999,-999999,339,1.42294633395
11987,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run20,10000000.0,5.144165e-06,0.2783,0.020593,1.44798,13.96713,248.36398,55.94918,-999999,-999999,339,1.09157628575
11992,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run20,10000000.0,3.388784e-06,0.42512,0.060408,1.82423,113.13719,354.83201,88.44748,-999999,-999999,339,0.910417533074
11994,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run20,10000000.0,4.560775e-06,0.65221,0.022169,1.10949,51.83888,205.54623,36.55289,-999999,-999999,339,1.035917789
11999,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run20,10000000.0,8.182791e-07,0.87477,0.104591,1.40999,307.25328,65.22216,27.90075,-999999,-999999,339,0.490814989515
12000,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run20,10000000.0,5.424574e-07,1.07811,0.097031,6.14347,311.92118,284.83769,61.87511,-999999,-999999,339,0.41048146131
12002,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run21,10000000.0,1.263994e-05,0.05794,0.034836,1.38259,331.07159,159.99333,197.15322,-999999,-999999,340,1.65698940083
12004,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run21,10000000.0,8.789066e-06,0.08713,0.035875,0.25001,177.3558,126.74314,54.89654,-999999,-999999,340,1.73508493633
12006,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run21,10000000.0,9.370311e-06,0.13069,0.01647,1.48269,46.53441,69.58665,285.20601,-999999,-999999,340,1.34744899382
12011,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run21,10000000.0,5.596164e-06,0.20113,0.008356,0.5921,189.98481,251.37712,322.12407,-999999,-999999,340,1.13228695068
12013,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run21,10000000.0,3.860213e-06,0.25968,0.038299,1.0539,313.04078,261.84704,199.38664,-999999,-999999,340,0.96346318934
12014,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run21,10000000.0,4.96015e-06,0.36558,0.02785,0.65102,59.33175,266.70821,305.09828,-999999,-999999,340,1.07442423663
12018,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run21,10000000.0,4.667578e-06,0.60985,0.05402,1.95388,198.1255,261.91068,270.60765,-999999,-999999,340,1.04639614981
12024,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run21,10000000.0,5.510591e-07,0.85419,0.163395,4.9399,26.47794,180.53947,4.11455,-999999,-999999,340,0.413298869662
12023,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run21,10000000.0,7.490563e-07,1.09601,0.037402,1.38311,85.63263,174.30708,321.72892,-999999,-999999,340,0.472310737137
12025,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run21,10000000.0,2.85741e-07,1.32417,0.168302,1.71358,65.18525,40.48051,248.25215,-999999,-999999,340,0.310636925477
12026,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run22,10000000.0,8.905178e-06,0.05494,0.04294,3.48301,227.93838,18.31753,127.10664,-999999,-999999,341,1.79923082654
12029,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run22,10000000.0,1.335844e-05,0.08189,0.041382,2.41483,336.27282,329.58929,43.94646,-999999,-999999,341,1.46781180935
12030,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run22,10000000.0,1.088552e-05,0.14145,0.074324,0.54822,222.15712,92.01528,228.86973,-999999,-999999,341,1.43553047254
12035,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run22,10000000.0,6.447682e-06,0.23069,0.033223,4.46711,132.40319,3.74848,178.96076,-999999,-999999,341,1.41329163055
12039,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run22,10000000.0,4.812234e-06,0.35458,0.028243,0.58011,94.418,74.97729,95.69983,-999999,-999999,341,1.06037442136
12038,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run22,10000000.0,3.086033e-06,0.57124,0.068101,2.06125,8.41323,6.90525,98.07965,-999999,-999999,341,0.874117073899
12042,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run22,10000000.0,2.814355e-06,0.78649,0.067579,1.34519,25.47468,171.81514,298.55331,-999999,-999999,341,0.839786462513
12044,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run22,10000000.0,5.52162e-07,0.93273,0.03096,4.45338,277.956,209.45551,347.00346,-999999,-999999,341,0.413658311711
12050,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run23,10000000.0,4.852429e-06,0.04897,0.093157,4.84589,117.71726,311.76458,348.35528,-999999,-999999,342,1.06421622158
12052,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run23,10000000.0,1.135818e-05,0.0686,0.036105,1.67073,5.87388,79.37431,173.40655,-999999,-999999,342,1.35423058807
12053,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run23,10000000.0,5.181684e-06,0.09393,0.029025,1.30612,196.772,329.95408,285.71181,-999999,-999999,342,1.09503066425
12054,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run23,10000000.0,9.753604e-06,0.13277,0.019192,1.89044,261.3641,69.62901,306.26234,-999999,-999999,342,1.35157389734
12059,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run23,10000000.0,3.9783e-06,0.19656,0.037494,2.81607,97.33721,343.10427,70.86574,-999999,-999999,342,0.976168535319
12058,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run23,10000000.0,4.708891e-06,0.25429,0.02222,0.90674,228.51367,272.20162,137.43862,-999999,-999999,342,1.0504129548
12062,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run23,10000000.0,3.236821e-06,0.35031,0.047311,0.65942,227.6439,291.48795,130.12951,-999999,-999999,342,0.892436820663
12063,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run23,10000000.0,5.206054e-06,0.48558,0.023409,1.296,302.99207,152.3468,243.67025,-999999,-999999,342,1.09726684468
12070,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run23,10000000.0,2.89554e-06,0.856,0.025199,0.81936,323.76511,146.7229,222.36956,-999999,-999999,342,0.850234522793
12075,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run24,10000000.0,1.277846e-05,0.05811,0.053538,3.30676,29.55809,258.50711,251.19889,-999999,-999999,343,1.7518798527
12077,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run24,10000000.0,6.004722e-06,0.08517,0.02227,1.70552,175.43494,303.15311,307.71033,-999999,-999999,343,1.1675135375
12079,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run24,10000000.0,6.864288e-06,0.11241,0.009419,2.76995,107.784,180.03973,339.58131,-999999,-999999,343,1.61105596993
12081,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run24,10000000.0,5.677355e-06,0.14398,0.038077,1.17891,301.23039,124.67459,51.09121,-999999,-999999,343,1.1394003172
12083,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run24,10000000.0,4.97813e-06,0.19952,0.035683,2.11851,85.68507,204.37561,143.95645,-999999,-999999,343,1.07611584002
12086,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run24,10000000.0,5.411905e-06,0.29355,0.020113,1.30657,268.47776,180.73524,186.62346,-999999,-999999,343,1.11592407239
12089,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run24,10000000.0,3.833177e-06,0.39976,0.014726,2.73681,255.27398,347.53239,102.84707,-999999,-999999,343,0.960523507241
12093,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run24,10000000.0,1.88972e-06,0.52258,0.080812,3.56779,61.72519,163.57956,195.31719,-999999,-999999,343,0.706251782679
12096,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run24,10000000.0,2.657727e-06,0.74621,0.027721,5.36603,214.79234,226.24694,227.28098,-999999,-999999,343,0.819136869396
12095,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run24,10000000.0,6.514132e-07,1.02783,0.048368,4.16892,335.97005,160.5601,194.34623,-999999,-999999,343,0.444482652576
12100,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run25,10000000.0,6.164651e-06,0.05024,0.035177,3.59886,262.64732,160.12646,268.05877,-999999,-999999,344,1.1809329073
12102,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run25,10000000.0,1.831114e-05,0.08162,0.008807,1.17929,325.96039,191.64889,14.49853,-999999,-999999,344,1.29024677511
12105,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run25,10000000.0,9.852289e-06,0.15152,0.038002,2.41902,110.72425,229.25371,357.60058,-999999,-999999,344,2.08084079164
12107,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run25,10000000.0,4.128175e-06,0.23076,0.028328,1.12083,64.96742,5.77178,78.65883,-999999,-999999,344,0.991990838784
12110,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run25,10000000.0,5.104605e-06,0.33151,0.034974,3.45062,289.29038,315.26195,126.32217,-999999,-999999,344,1.08791853346
12115,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run25,10000000.0,5.670706e-06,0.56108,0.079095,1.23166,83.14049,341.46427,285.72481,-999999,-999999,344,1.13881995036
12123,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run25,10000000.0,2.237586e-06,0.96343,0.042073,3.51969,144.32416,230.84265,274.57924,-999999,-999999,344,0.760089782742
12126,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run26,10000000.0,1.072764e-05,0.05616,0.05232,2.97979,11.99933,228.54833,31.82915,-999999,-999999,345,1.83701736999
12128,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run26,10000000.0,8.946751e-06,0.08162,0.022985,2.03387,225.51104,89.41776,182.60618,-999999,-999999,345,1.39180393861
12130,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run26,10000000.0,5.959022e-06,0.11227,0.109987,1.7101,51.2833,49.47795,254.95482,-999999,-999999,345,1.16364190435
12132,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run26,10000000.0,6.802168e-06,0.15397,0.018539,0.85427,315.82571,49.89774,92.57824,-999999,-999999,345,1.37810721793
12133,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run26,10000000.0,3.558487e-06,0.19973,0.036516,1.83263,117.42144,25.21016,161.87573,-999999,-999999,345,0.929966598085
12137,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run26,10000000.0,1.879247e-06,0.2556,0.123988,2.04234,151.95193,303.02012,335.34976,-999999,-999999,345,0.704547321892
12135,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run26,10000000.0,4.792259e-06,0.31404,0.028919,1.34235,249.89999,48.1227,341.6354,-999999,-999999,345,1.05845848216
12139,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run26,10000000.0,2.440327e-06,0.41172,0.03848,2.87215,2.09488,171.03987,265.23182,-999999,-999999,345,0.789300561268
12140,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run26,10000000.0,3.135534e-06,0.54906,0.050796,1.09891,201.29375,300.59071,106.41134,-999999,-999999,345,0.880185811552
12144,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run26,10000000.0,2.494467e-06,0.78916,0.034205,4.30921,141.13622,133.80548,128.1786,-999999,-999999,345,0.796866878559
12146,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run26,10000000.0,4.967499e-07,1.06535,0.020414,8.85878,292.16931,267.00316,157.621,-999999,-999999,345,0.395068809345
12150,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run27,10000000.0,6.758153e-06,0.05275,0.029084,1.42721,252.06504,309.5013,125.28119,-999999,-999999,346,1.37035379165
12152,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run27,10000000.0,9.68487e-06,0.0724,0.010106,0.82883,345.3877,249.9108,273.90054,-999999,-999999,346,1.26005442952
12153,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run27,10000000.0,3.405282e-06,0.09289,0.018643,2.30572,336.49691,217.40345,119.74937,-999999,-999999,346,0.912341970371
12154,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run27,10000000.0,6.409011e-06,0.11112,0.022016,0.54618,82.79277,107.86096,322.3586,-999999,-999999,346,1.20091696823
12155,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run27,10000000.0,5.646669e-06,0.15753,0.014493,0.85488,137.11524,127.13619,5.70077,-999999,-999999,346,1.13671863394
12158,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run27,10000000.0,5.880173e-06,0.20778,0.027857,0.35774,164.40227,253.2764,11.43369,-999999,-999999,346,1.15692228035
12163,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run27,10000000.0,4.160201e-06,0.29743,0.008779,1.49777,201.27053,53.61123,273.86339,-999999,-999999,346,0.995329520767
12165,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run27,10000000.0,3.89701e-06,0.43095,0.021645,4.23533,76.05124,177.976,141.10469,-999999,-999999,346,0.967445569306
12172,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run27,10000000.0,2.041736e-06,0.60163,0.017928,2.14756,357.50273,191.11354,335.06287,-999999,-999999,346,0.730414149023
12168,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run27,10000000.0,2.606536e-06,0.73165,0.010978,3.86293,258.04326,178.84541,110.13855,-999999,-999999,346,0.812239342127
12173,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run27,10000000.0,3.540711e-07,0.96663,0.125566,3.24274,126.71756,291.68873,156.8334,-999999,-999999,346,0.340988027987
12175,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run28,10000000.0,6.379777e-06,0.05078,0.053288,2.39469,305.36142,139.07168,49.30156,-999999,-999999,347,1.19867702897
12177,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run28,10000000.0,9.485523e-06,0.07046,0.040165,2.17358,270.77034,54.57462,320.36811,-999999,-999999,347,1.86654692436
12178,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run28,10000000.0,1.138488e-05,0.1031,0.078932,1.0533,221.95239,96.67976,53.83256,-999999,-999999,347,1.35965786504
12181,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run28,10000000.0,9.49514e-06,0.18202,0.033807,3.45063,60.27224,240.99292,169.03553,-999999,-999999,347,1.68235860498
12184,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run28,10000000.0,4.090441e-06,0.28428,0.068201,2.17729,311.69069,247.01204,321.60593,-999999,-999999,347,0.988038261525
12188,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run28,10000000.0,5.346559e-06,0.40068,0.066384,3.94636,200.70736,247.96543,347.47359,-999999,-999999,347,1.1100456001
12190,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/2.5/25/Run28,10000000.0,3.829089e-06,0.66194,0.016169,1.43843,117.15954,243.03591,145.75799,-999999,-999999,347,0.960077991428
